date,open,high,low,close,volume
2007-03-22,11700,11780,11640,11640,22119900
2007-03-23,11680,11720,11520,11600,17271600
2007-03-26,11640,11700,11560,11680,15899800
2007-03-27,11640,11660,11540,11600,18780200
2007-03-28,11600,11600,11400,11440,22607300
2007-03-29,11300,11480,11280,11380,30754300
2007-03-30,11380,11380,11240,11260,22767000
2007-04-02,11280,11420,11280,11320,20035050
2007-04-03,11340,11560,11320,11480,19676650
2007-04-04,11660,11940,11620,11900,44768400
2007-04-05,12020,12060,11820,11860,15772300
2007-04-06,11920,11960,11680,11740,15445750
2007-04-09,11800,11800,11660,11680,12778300
2007-04-10,11680,11780,11520,11560,22281600
2007-04-11,11680,12020,11660,11980,42482950
2007-04-12,11940,12080,11880,12080,34352850
2007-04-13,12080,12200,11900,12020,35876550
2007-04-16,11980,12060,11860,11860,20227200
2007-04-17,11920,11980,11760,11860,22392900
2007-04-18,11800,11820,11620,11660,25200000
2007-04-19,11620,11640,11360,11380,32114150
2007-04-20,11480,11560,11420,11460,16748300
2007-04-23,11560,11680,11400,11400,18575450
2007-04-24,11480,11540,11360,11420,25104600
2007-04-25,11520,11560,11240,11280,29520750
2007-04-26,11400,11620,11400,11600,27133550
2007-04-27,11620,11740,11460,11600,30426400
2007-04-30,11600,11660,11380,11480,18851000
2007-05-02,11400,11600,11400,11500,16500000
2007-05-03,11560,11620,11460,11480,14666550
2007-05-04,11480,11560,11480,11520,12117750
2007-05-07,11600,11740,11560,11740,29269050
2007-05-08,11760,11860,11580,11640,30470000
2007-05-09,11600,11720,11480,11600,19446550
2007-05-10,11700,11720,11500,11500,21284800
2007-05-11,11500,11540,11380,11460,18063550
2007-05-14,11500,11560,11400,11480,15178550
2007-05-15,11480,11500,11380,11460,16629900
2007-05-16,11380,11480,11380,11400,13728550
2007-05-17,11380,11460,11240,11320,32991650
2007-05-18,11200,11220,10960,11080,44367750
2007-05-21,10940,11160,10920,11040,27085250
2007-05-22,11120,11340,11120,11300,40901450
2007-05-23,11320,11360,11180,11240,18800050
2007-05-25,11000,11140,11000,11040,30527900
2007-05-28,11000,11020,10920,10960,19714700
2007-05-29,10920,10940,10700,10740,34405050
2007-05-30,10740,10740,10500,10640,39442700
2007-05-31,10720,10840,10640,10700,32327800
2007-06-01,10920,11180,10860,11120,48280700
2007-06-04,11320,11560,11260,11440,54176150
2007-06-05,11500,11640,11380,11420,30539250
2007-06-07,11180,11400,11180,11380,24129700
2007-06-08,11240,11520,11220,11440,33649350
2007-06-11,11560,11700,11440,11560,33486900
2007-06-12,11440,11660,11440,11560,17372350
2007-06-13,11500,11540,11340,11460,17896500
2007-06-14,11600,11620,11460,11620,31985700
2007-06-15,11560,11580,11420,11480,24082300
2007-06-18,11600,11800,11520,11780,34236550
2007-06-19,11880,11880,11660,11700,19075450
2007-06-20,11740,11760,11480,11540,28625550
2007-06-21,11720,11840,11580,11780,46066600
2007-06-22,11920,12020,11760,11820,41545600
2007-06-25,11760,11940,11700,11760,19727450
2007-06-26,11820,11860,11660,11760,19597550
2007-06-27,11680,11720,11580,11620,17356150
2007-06-28,11620,11700,11500,11560,20486950
2007-06-29,11560,11580,11320,11320,28822950
2007-07-02,11160,11340,11160,11300,15302700
2007-07-03,11440,11500,11360,11420,25979550
2007-07-04,11460,11680,11440,11560,21507800
2007-07-05,11740,11860,11640,11820,33418800
2007-07-06,12060,12640,11980,12540,82871050
2007-07-09,12760,12980,12660,12860,63496300
2007-07-10,12780,12940,12580,12580,33803150
2007-07-11,12420,12760,12400,12700,26573900
2007-07-12,12700,13040,12680,12920,28582500
2007-07-13,13300,13740,13180,13740,68696450
2007-07-16,13700,13720,12960,13000,48383750
2007-07-18,13160,13240,12800,12800,37695850
2007-07-19,12700,12980,12620,12720,29848650
2007-07-20,12820,13220,12720,13220,28872250
2007-07-23,13060,13200,12980,13160,20428050
2007-07-24,13180,13260,12920,13080,17940900
2007-07-25,12800,13060,12800,12960,19926200
2007-07-26,12980,13040,12520,12520,31223850
2007-07-27,12340,12360,11920,11920,57318200
2007-07-30,11920,12200,11860,12200,30592500
2007-07-31,12300,12320,12180,12280,23017750
2007-08-01,12000,12100,11520,11620,53035500
2007-08-02,11780,11920,11520,11800,29307050
2007-08-03,12000,12140,11780,11800,30259700
2007-08-06,11460,11720,11440,11680,26664700
2007-08-07,11900,11920,11640,11680,15727400
2007-08-08,11800,12040,11740,12040,20627250
2007-08-09,12400,12500,12320,12420,42449700
2007-08-10,12120,12160,11960,12060,30724000
2007-08-13,12120,12340,12020,12260,17635500
2007-08-14,12240,12420,12140,12240,16922600
2007-08-16,11680,11800,11580,11600,50978800
2007-08-17,11740,11800,11360,11440,37513450
2007-08-20,11800,11840,11700,11800,24012750
2007-08-21,11800,11980,11720,11840,18044500
2007-08-22,11920,12040,11840,11880,20210450
2007-08-23,12200,12260,11940,11980,19973500
2007-08-24,11900,11940,11660,11720,18926300
2007-08-27,11820,12000,11500,11540,21689350
2007-08-28,11480,11540,11360,11520,26209000
2007-08-29,11160,11360,11160,11240,32118350
2007-08-30,11500,11560,11380,11440,19231700
2007-08-31,11400,11820,11400,11820,30225900
2007-09-03,11820,11820,11500,11520,19882000
2007-09-04,11520,11660,11420,11500,14962300
2007-09-05,11600,11700,11380,11380,19629900
2007-09-06,11240,11500,11220,11500,17740550
2007-09-07,11500,11500,11320,11500,15746950
2007-09-10,11260,11280,11120,11260,17751750
2007-09-11,11300,11460,11220,11340,13712100
2007-09-12,11360,11400,11180,11200,14680300
2007-09-13,11200,11340,11020,11240,24396000
2007-09-14,11200,11220,11040,11120,24298800
2007-09-17,11020,11040,10880,10900,21488750
2007-09-18,10900,10960,10760,10840,23761000
2007-09-19,11060,11180,10960,11040,28984400
2007-09-20,10940,11040,10800,10920,29019850
2007-09-21,10800,10860,10640,10680,39467450
2007-09-27,11000,11160,10860,11160,49918900
2007-09-28,11520,11540,11400,11500,42891650
2007-10-01,11520,11540,11340,11460,17162650
2007-10-02,11580,11700,11520,11580,30136750
2007-10-04,11260,11400,11200,11300,40348550
2007-10-05,11320,11340,10960,11060,29788950
2007-10-08,11080,11160,10820,11020,28390800
2007-10-09,10820,10900,10660,10740,40724950
2007-10-10,10900,11060,10760,11040,32597150
2007-10-11,11060,11180,10860,11100,30210150
2007-10-12,11020,11440,10940,11140,56563250
2007-10-15,11160,11240,10760,10840,33940050
2007-10-16,10540,10640,10260,10300,66853950
2007-10-17,10320,10440,10160,10300,35884300
2007-10-18,10400,10520,10320,10440,30044750
2007-10-19,10580,10960,10380,10800,48519450
2007-10-22,10420,10660,10380,10440,33010450
2007-10-23,10500,10600,10440,10440,31971400
2007-10-24,10520,10520,10180,10260,40471500
2007-10-25,10220,10360,10000,10140,37307700
2007-10-26,10220,10640,10060,10640,51448600
2007-10-29,10800,11000,10700,10900,40179750
2007-10-30,10900,11000,10740,10880,19168350
2007-10-31,10940,11020,10860,11000,27734300
2007-11-01,11100,11140,10860,10980,26799350
2007-11-02,10800,10960,10760,10800,23918650
2007-11-05,10700,10740,10520,10560,27602250
2007-11-06,10460,10960,10460,10960,30758950
2007-11-07,10980,11460,10940,11400,59272100
2007-11-08,11160,11240,10720,10720,44275000
2007-11-09,10780,11000,10680,10800,31995250
2007-11-12,10600,10680,10480,10640,25916650
2007-11-13,10500,10780,10460,10640,25363050
2007-11-14,10900,10960,10760,10940,29997800
2007-11-15,10920,11420,10900,11400,51098250
2007-11-16,11160,11340,11080,11140,24037250
2007-11-19,11160,11220,10820,10820,22252250
2007-11-20,10600,10700,10520,10620,21591600
2007-11-21,10620,10620,10280,10300,33101550
2007-11-22,10200,10780,10180,10780,38170600
2007-11-23,10700,11200,10700,11140,42924150
2007-11-26,11220,11280,10940,11260,27831050
2007-11-27,11120,11120,10600,10780,33944200
2007-11-28,10860,11040,10720,10880,24418850
2007-11-29,11100,11380,11040,11340,44743400
2007-11-30,11340,11460,11240,11300,29659800
2007-12-03,11100,11360,10880,11320,23272050
2007-12-04,11420,11620,11360,11500,20623650
2007-12-05,11480,11880,11420,11640,23225600
2007-12-06,11960,12240,11940,12240,56259050
2007-12-07,12260,12340,12080,12160,30236750
2007-12-10,12260,12280,12120,12280,22600750
2007-12-11,12280,12280,12060,12060,22424900
2007-12-12,11820,12000,11720,11960,30155400
2007-12-13,11920,11980,11660,11800,34333850
2007-12-14,11660,11760,11480,11620,20064850
2007-12-17,11360,11540,11200,11200,29445200
2007-12-18,11000,11280,10980,11200,21752300
2007-12-20,11180,11360,11080,11180,21968250
2007-12-21,11240,11280,11020,11200,18360750
2007-12-24,11240,11600,11240,11560,18874300
2007-12-26,11580,11680,11440,11520,10992000
2007-12-27,11480,11560,11400,11400,11911800
2007-12-28,11300,11340,11120,11120,14820050
2008-01-02,11180,11200,10840,10880,18047200
2008-01-03,10760,11060,10640,10920,19346500
2008-01-04,10920,10960,10760,10780,17997350
2008-01-07,10360,10480,10340,10380,39787200
2008-01-08,10380,10480,10320,10320,24783700
2008-01-09,10340,10580,10260,10500,23865450
2008-01-10,10440,10580,10320,10320,31551350
2008-01-11,10360,10520,10220,10320,23425150
2008-01-14,10280,10520,10280,10500,22167000
2008-01-15,10660,10820,10420,10640,40283950
2008-01-16,10400,10800,10360,10600,49448100
2008-01-17,10740,11200,10720,11200,42213900
2008-01-18,11040,11440,10960,11340,35586400
2008-01-21,11220,11460,11160,11280,25085050
2008-01-22,11000,11160,10720,10720,43213650
2008-01-23,11040,11120,10760,10800,36303850
2008-01-24,11020,11240,10980,11120,27902000
2008-01-25,11120,11400,11080,11220,26107500
2008-01-28,11060,11300,10720,10780,27213200
2008-01-29,10920,11200,10880,11160,21471250
2008-01-30,11340,11620,11200,11420,35769400
2008-01-31,11580,11940,11420,11900,46767100
2008-02-01,12020,12100,11560,11720,28352100
2008-02-04,12040,12240,12000,12240,46921550
2008-02-05,12100,12360,12020,12260,23207550
2008-02-11,11820,12020,11680,11680,28841250
2008-02-12,11700,11760,11460,11460,18513050
2008-02-13,11760,11760,11400,11480,21558700
2008-02-14,11660,11860,11600,11860,28837050
2008-02-15,11720,11800,11500,11720,20001000
2008-02-18,11640,11740,11420,11540,18412450
2008-02-19,11600,11740,11540,11740,16641000
2008-02-20,11740,11800,11520,11560,18171450
2008-02-21,11580,11920,11580,11880,21269600
2008-02-22,11640,11740,11600,11640,15574600
2008-02-25,11560,11640,11500,11620,15236300
2008-02-26,11620,11720,11380,11420,12393550
2008-02-27,11460,11720,11380,11560,13882800
2008-02-28,11680,11700,11460,11600,14536100
2008-02-29,11540,11540,11200,11200,22988800
2008-03-03,10900,11040,10840,10980,22136800
2008-03-04,11000,11220,11000,11040,16975550
2008-03-05,11020,11320,11020,11240,21097000
2008-03-06,11260,11500,11160,11240,18850600
2008-03-07,11000,11100,10940,11000,20272750
2008-03-10,10960,11220,10900,11080,17898000
2008-03-11,10960,11180,10940,11100,31354900
2008-03-12,11320,11400,11160,11200,24374050
2008-03-13,11020,11180,10940,11000,30835150
2008-03-14,11100,11140,10860,10940,22180950
2008-03-17,11060,11180,10900,11000,40741250
2008-03-18,11040,11440,11040,11360,42480400
2008-03-19,11640,11860,11600,11820,35035300
2008-03-20,11700,12120,11580,12120,32334250
2008-03-21,12180,12200,12040,12140,21574750
2008-03-24,12080,12120,11900,11980,10591650
2008-03-25,12220,12300,12100,12200,21415850
2008-03-26,12380,12380,12180,12240,15949800
2008-03-27,12120,12160,11920,12100,20926650
2008-03-28,12100,12360,12060,12260,25343000
2008-03-31,12340,12580,12240,12460,29338650
2008-04-01,12560,12820,12360,12720,33978600
2008-04-02,13040,13240,13020,13220,38936050
2008-04-03,13220,13340,13120,13240,21675750
2008-04-04,13240,13240,12940,13000,17505650
2008-04-07,12920,13220,12920,13000,20585700
2008-04-08,12860,12960,12720,12920,17081100
2008-04-10,12860,13240,12780,13120,33709550
2008-04-11,13200,13600,13200,13600,39799750
2008-04-14,13400,13560,13240,13560,21013800
2008-04-15,13560,13580,13160,13160,19635700
2008-04-16,13200,13300,12940,13020,25146850
2008-04-17,13360,13420,13200,13220,20221950
2008-04-18,13240,13540,13240,13300,25224400
2008-04-21,13500,13520,13320,13480,21483300
2008-04-22,13400,13580,13360,13500,18359750
2008-04-23,13360,13500,13060,13060,25400650
2008-04-24,13180,13420,13100,13220,25118900
2008-04-25,13400,13800,13320,13800,50257700
2008-04-28,13920,14380,13840,14320,38231450
2008-04-29,14340,14360,14120,14200,21729700
2008-04-30,14180,14360,14100,14220,31382450
2008-05-02,14660,14680,14480,14620,50417500
2008-05-06,14700,14900,14640,14900,38358100
2008-05-07,14760,14900,14640,14820,22328750
2008-05-08,14500,14600,14380,14560,34440750
2008-05-09,14640,14660,14140,14180,29085550
2008-05-13,14360,14700,14200,14700,30044650
2008-05-14,14640,14760,14580,14760,20052950
2008-05-15,14800,15280,14800,15280,27487700
2008-05-16,15200,15280,14980,15200,30207500
2008-05-19,15200,15260,14560,14560,31627250
2008-05-20,14560,14580,14060,14260,45623100
2008-05-21,14040,14520,14020,14360,23699200
2008-05-22,14240,14400,14080,14260,18129850
2008-05-23,14200,14460,14140,14140,14702850
2008-05-26,13980,14000,13440,13580,42225400
2008-05-27,13800,14100,13780,14040,18241350
2008-05-28,14360,14360,13800,13840,20754200
2008-05-29,14080,14600,13940,14600,24855000
2008-05-30,14580,14820,14500,14820,24669600
2008-06-02,14700,14820,14500,14520,19869800
2008-06-03,14440,14440,14060,14080,20968200
2008-06-04,14060,14400,14060,14260,14337000
2008-06-05,14360,14360,14140,14180,18126850
2008-06-09,13680,13840,13640,13720,30999100
2008-06-10,13740,13820,13300,13320,28005300
2008-06-11,13380,13760,13340,13620,23986150
2008-06-12,13380,13560,13260,13260,45085450
2008-06-13,13440,13840,13320,13480,26490150
2008-06-16,13700,13820,13600,13820,16767250
2008-06-17,13820,13900,13620,13760,18272550
2008-06-18,13620,14080,13620,14080,15103800
2008-06-19,13920,13940,13500,13500,25826000
2008-06-20,13760,13760,13300,13360,21409450
2008-06-23,13040,13260,13040,13160,20438500
2008-06-24,13200,13280,13080,13180,15685550
2008-06-25,13160,13220,12880,13100,22329450
2008-06-26,13200,13400,13120,13300,19907250
2008-06-27,12920,13000,12740,12860,25576850
2008-06-30,12760,12800,12500,12500,28673950
2008-07-01,12520,12800,12180,12720,33668400
2008-07-02,12600,12740,12460,12600,24429350
2008-07-03,12340,12900,12340,12660,29329900
2008-07-04,12600,12660,12320,12320,22520300
2008-07-07,12200,12560,12020,12280,26154400
2008-07-08,12220,12360,11860,11860,27914500
2008-07-09,12100,12120,11500,11500,29863700
2008-07-10,11160,11400,11120,11200,53708850
2008-07-11,11220,11460,11140,11360,32786350
2008-07-14,11280,11640,11220,11340,20790400
2008-07-15,11220,11260,11060,11060,27217300
2008-07-16,11140,11340,11080,11220,25864650
2008-07-17,11420,11780,11400,11680,32604900
2008-07-18,11820,11880,11540,11640,15453900
2008-07-21,11640,12120,11640,11980,25997600
2008-07-22,11680,11800,11600,11800,19145550
2008-07-23,11800,11880,11620,11740,28426650
2008-07-24,11740,12280,11660,12280,35005800
2008-07-25,11980,12060,11480,11520,50591600
2008-07-28,11420,11460,11080,11200,43897300
2008-07-29,10960,11020,10840,10880,29865850
2008-07-30,11040,11140,10900,10960,26398800
2008-07-31,10940,11340,10940,11280,26332400
2008-08-01,11180,11340,11140,11300,13501800
2008-08-04,11380,11400,11140,11300,17105600
2008-08-05,11300,11480,11260,11340,24581200
2008-08-06,11620,11740,11520,11740,21387950
2008-08-07,11820,11860,11460,11560,23473800
2008-08-08,11400,11480,11240,11460,24534650
2008-08-11,11720,11840,11660,11700,21913150
2008-08-12,11900,12040,11780,11900,31385350
2008-08-13,11820,11920,11660,11740,19448100
2008-08-14,11600,11720,11560,11600,19726250
2008-08-18,11620,11720,11460,11580,16517300
2008-08-19,11440,11500,11260,11280,17875750
2008-08-20,11120,11320,11100,11200,22040550
2008-08-21,11200,11220,11040,11060,17626550
2008-08-22,11020,11160,10900,11140,15876350
2008-08-25,11160,11240,11080,11200,14563100
2008-08-26,11100,11100,10780,10800,32700850
2008-08-27,10700,10740,10340,10600,34370400
2008-08-28,10520,10640,10400,10420,27322000
2008-08-29,10400,10520,10240,10320,36472200
2008-09-01,10060,10180,10020,10120,35836950
2008-09-02,10000,10340,10000,10340,34444250
2008-09-03,10240,10620,10240,10540,25724200
2008-09-04,10300,10440,10220,10280,27785550
2008-09-05,10060,10720,10040,10400,43649450
2008-09-08,10660,11020,10620,10860,38927400
2008-09-09,10800,10800,10600,10720,22040950
2008-09-10,10440,10960,10400,10840,36506850
2008-09-11,10900,11140,10720,10740,47213750
2008-09-12,10880,11000,10780,10860,30258700
2008-09-16,10200,10520,10180,10500,41059050
2008-09-17,10700,10740,10440,10500,29978550
2008-09-18,10180,10420,10080,10340,41130200
2008-09-19,10700,11160,10640,11160,53274500
2008-09-22,11140,11420,11040,11160,27502650
2008-09-23,10980,11300,10960,11200,23142050
2008-09-24,11140,11380,11140,11280,20701050
2008-09-25,11140,11380,11020,11340,18152000
2008-09-26,11200,11240,11020,11060,26320100
2008-09-29,11160,11260,10800,10880,27853200
2008-09-30,10360,10880,10280,10780,37898000
2008-10-01,10840,10860,10480,10660,25799750
2008-10-02,10620,10780,10360,10560,27397550
2008-10-06,10400,10480,10200,10340,31797800
2008-10-07,10120,10760,10100,10620,29688100
2008-10-08,10380,10700,10340,10560,32935200
2008-10-09,10560,10960,10560,10820,35880300
2008-10-10,10560,10640,10120,10420,44194450
2008-10-13,10460,10780,10420,10480,30502000
2008-10-14,10820,11200,10820,11200,33052100
2008-10-15,10960,11040,10680,10940,31457400
2008-10-16,10400,10540,10000,10080,46931350
2008-10-17,10400,10400,9830,10100,44541850
2008-10-20,10240,10500,9990,10420,27616850
2008-10-21,10520,10600,10180,10380,24517900
2008-10-22,10340,10460,9800,10160,33865000
2008-10-23,9540,9690,9200,9450,50023000
2008-10-24,9460,9500,8120,8150,59626350
2008-10-27,8150,8760,8060,8760,48100000
2008-10-28,8600,9530,8530,9270,49775400
2008-10-29,9780,10060,8850,9500,64873450
2008-10-30,10140,10920,9820,10740,54704850
2008-10-31,10740,11000,10300,10700,61573650
2008-11-03,10620,10900,10280,10320,44137100
2008-11-04,10320,10440,10120,10280,39167400
2008-11-05,10400,10520,10100,10300,41000050
2008-11-06,10000,10180,9700,9830,38725350
2008-11-07,9400,9910,9260,9790,49618700
2008-11-10,9870,9990,9440,9490,45419600
2008-11-11,9260,9580,9130,9410,36044200
2008-11-12,9340,9780,9190,9610,30464050
2008-11-13,9300,9480,9120,9480,36855000
2008-11-14,9690,9720,9220,9300,29588450
2008-11-17,9290,9290,8840,9010,32580350
2008-11-18,8770,8890,8700,8700,33973750
2008-11-19,8700,8870,8480,8760,31021150
2008-11-20,8440,8630,8390,8460,28092450
2008-11-21,8380,8920,8220,8840,31568650
2008-11-24,8840,9080,8720,8800,29133500
2008-11-25,9160,9330,8810,9030,33113500
2008-11-26,9220,9500,9120,9460,31045900
2008-11-27,9680,9740,9550,9700,26579500
2008-11-28,9720,9770,9590,9720,22564050
2008-12-01,9710,9720,9490,9530,21507400
2008-12-02,9040,9240,9010,9080,24184800
2008-12-03,9080,9200,8710,8820,36196300
2008-12-04,8920,8930,8540,8610,34990250
2008-12-05,8510,8740,8510,8540,29578100
2008-12-08,8690,9300,8600,9280,40425550
2008-12-09,9320,9390,9060,9390,29652950
2008-12-10,9380,9620,9320,9620,37277700
2008-12-11,9640,9670,9210,9650,51925650
2008-12-12,9320,9610,9160,9300,27922300
2008-12-15,9400,9620,9360,9440,27940900
2008-12-16,9300,9340,9010,9140,35224700
2008-12-17,9310,9340,9020,9190,33886150
2008-12-18,9200,9370,9070,9360,33376250
