Date,Close,Volume,Diff,Volatility
20150616,0.9032,1.1223,-0.0118,0.0228
20150617,0.9033,0.8337,0.0032,0.0208
20150618,0.912,0.7328,0.0048,0.0222
20150619,0.9135,0.6365,0,0.0142
20150622,0.925,0.5749,-0.0077,0.0155
20150623,0.9544,0.9168,0.0092,0.0283
20150624,0.9413,0.9201,0.0015,0.0154
20150625,0.9182,0.9651,-0.0163,0.0264
20150626,0.9252,0.9365,0.0208,0.0304
20150629,0.928,1.047,0.0095,0.0229
20150630,0.9192,0.8976,-0.0063,0.0149
20150701,0.9393,0.7552,0.0213,0.0339
20150702,0.9426,0.7467,0.0101,0.0148
20150703,0.9207,0.6473,-0.0148,0.021
20150706,0.8941,0.9151,-0.0184,0.0295
20150707,0.9023,1.1268,0.0164,0.032
20150708,0.9025,1.0588,-0.0008,0.0153
20150709,0.922,1.2564,0.0285,0.0317
20150710,0.9182,0.8582,0.0016,0.0143
20150713,0.924,0.687,0.0128,0.0216
20150714,0.895,1.7682,-0.0316,0.0387
20150715,0.9033,0.7387,0.0082,0.0114
20150716,0.9383,0.9897,0.0482,0.0523
20150717,0.9555,1.3117,0.0038,0.0254
20150720,0.9343,0.5699,-0.0124,0.024
20150721,0.9262,0.8567,-0.0094,0.0235
20150722,0.9196,1.1841,0.0072,0.0201
20150723,0.9069,0.9315,-0.008,0.0153
20150724,0.9045,0.8794,0.0016,0.0114
20150727,0.9066,1.0867,0.0008,0.0155
20150728,0.9079,1.1926,0.0049,0.0261
20150729,0.9335,1.2219,0.0104,0.0352
20150730,0.8994,1.3626,-0.0342,0.0358
20150731,0.8787,1.7163,-0.0287,0.0385
20150803,0.8732,0.8716,-0.0076,0.0152
20150804,0.8802,1.1435,0.006,0.0145
20150805,0.865,1.1364,-0.0195,0.0203
20150806,0.8343,1.7752,-0.0346,0.0355
20150807,0.8523,1.2116,0.0143,0.0196
20150810,0.8584,0.5059,0.0009,0.0105
20150811,0.8725,1.0326,0.0052,0.0269
20150812,0.8723,0.9887,0.0035,0.0209
20150813,0.8638,0.667,-0.0113,0.013
20150817,0.8389,1.0056,-0.0316,0.0325
20150818,0.8618,1.0233,0.0116,0.0215
20150819,0.8811,1.7746,-0.0128,0.0299
20150820,0.8715,0.9599,-0.0206,0.0353
20150821,0.8446,1.7975,0.0018,0.0291
20150824,0.83,1.9507,-0.0083,0.0754
20150825,0.8322,1.6887,0,0.0371
20150826,0.8252,2.362,-0.0009,0.0225
20150827,0.8276,2.0611,-0.0139,0.0213
20150828,0.841,1.9033,-0.0046,0.012
20150831,0.8497,1.6664,0.0168,0.0345
20150901,0.8492,0.9776,-0.0037,0.0156
20150902,0.8557,1.265,0.0196,0.0281
20150903,0.8834,1.2292,0.0181,0.0272
20150904,0.8914,1.0122,-0.0131,0.0227
20150907,0.8805,0.7711,-0.0151,0.0213
20150908,0.8978,0.7356,0.0162,0.027
20150909,0.9129,1.0446,0.0009,0.0096
20150910,0.9048,1.451,0.0035,0.0186
20150911,0.8919,0.8185,-0.0098,0.016
20150914,0.9014,0.6717,0.0036,0.0125
20150915,0.903,0.9373,0.0081,0.0135
20150916,0.9285,1.3743,0.0277,0.0321
20150917,0.9345,1.1,0.0035,0.0113
20150918,0.9627,1.7443,0.0393,0.0498
20150921,0.932,0.8246,-0.0112,0.0198
20150922,0.9298,1.0053,0.0017,0.0175
20150923,0.9205,0.7981,-0.0114,0.0166
20150924,0.9185,0.5366,0,0.0089
20150925,0.9089,0.8476,-0.0071,0.0143
20150930,0.9287,1.8409,0.0309,0.04
20151001,0.9302,0.9649,-0.0053,0.0211
20151002,0.9195,1.0944,0.0063,0.0189
20151005,0.9179,0.9642,-0.0036,0.0143
20151006,0.949,1.5151,0.0186,0.0248
20151007,1.0321,3.0859,0.0442,0.0551
20151008,1.0483,2.1699,0.016,0.0232
20151012,1.0406,1.4308,0,0.0127
20151013,1.0347,0.7469,-0.0063,0.019
20151014,1.0373,0.6611,0.0048,0.0184
20151015,1.0505,0.9348,0.0201,0.0314
20151016,1.0479,0.542,0,0.0079
20151019,1.0413,0.4421,-0.0008,0.0127
20151020,1.0501,0.572,0.0048,0.0135
20151021,1.0537,0.5342,0.004,0.0182
20151022,1.0622,0.8869,0,0.0203
20151023,1.0697,1.0098,-0.0085,0.0169
20151026,1.0723,0.5846,-0.0046,0.02
20151027,1.077,0.5101,0.0125,0.014
20151028,1.0856,1.0512,0.0108,0.0131
20151029,1.0999,2.4024,-0.0038,0.0511
20151030,1.1384,1.9186,0.0201,0.0364
20151102,1.1465,1.4498,-0.0014,0.0137
20151103,1.12,1.1299,-0.021,0.0224
20151104,1.1011,1.0532,-0.0163,0.0259
20151105,1.1104,0.6499,0.009,0.018
20151106,1.1065,0.6171,-0.0037,0.0134
20151109,1.1107,0.699,0.0045,0.0172
20151110,1.091,0.7436,-0.0112,0.0202
20151111,1.1003,0.5291,0.0091,0.0182
20151112,1.0866,0.5927,-0.012,0.0128
20151113,1.0725,0.6677,-0.0129,0.0129
20151116,1.0424,1.0333,-0.0217,0.0217
20151117,1.0485,0.6982,-0.0039,0.0157
20151118,1.0575,0.6301,0.0071,0.0142
20151119,1.064,0.7249,-0.0008,0.0147
20151120,1.0606,0.6357,-0.0031,0.014
20151123,1.058,0.749,-0.0023,0.0163
20151124,1.072,0.6013,0.0133,0.0179
20151125,1.072,0.5379,-0.0008,0.0085
20151126,1.1011,0.6996,0.0277,0.0316
20151127,1.0937,0.6403,-0.0134,0.0164
20151130,1.0578,1.9918,-0.0309,0.0309
20151201,1.0876,0.9398,0.0209,0.0263
20151202,1.07,0.8576,-0.0159,0.0212
20151203,1.0615,0.6231,-0.0039,0.0085
20151204,1.0442,0.7193,-0.0047,0.0102
20151207,1.0381,0.7376,-0.0055,0.0102
20151208,1.0379,0.5208,0,0.0079
20151209,1.0389,0.6857,0.0008,0.0103
20151210,1.0555,1.1457,0.0158,0.0238
20151211,1.0562,0.7772,0.0008,0.0179
20151214,1.0373,0.8367,-0.0094,0.0141
20151215,1.0503,0.6613,0.0127,0.0159
20151216,1.0678,0.7837,0.0164,0.025
20151217,1.0599,0.6588,-0.0085,0.0254
20151218,1.0496,0.6368,0.0103,0.019
20151221,1.0508,0.6094,0.0016,0.0188
20151222,1.0604,0.7851,0.0094,0.0195
20151223,1.0622,0.7918,0.0023,0.0132
20151224,1.0531,0.6023,-0.0077,0.0116
20151228,1.0368,0.8754,-0.0148,0.0179
20151229,1.0264,0.8983,-0.0087,0.0198
20151230,1.0304,0.7881,0,0.0143
20160104,0.9847,1.1904,-0.0437,0.0437
20160105,0.9866,0.8397,0.005,0.0266
20160106,0.9593,1.4119,-0.0273,0.0331
20160107,0.9495,1.085,-0.0026,0.0274
20160108,0.9559,0.9891,0.0069,0.0198
20160111,0.9403,0.9226,-0.0035,0.0173
20160112,0.9351,0.7894,-0.0017,0.0192
20160113,0.9366,0.5503,-0.0043,0.0095
20160114,0.9286,0.8086,0.0062,0.0097
20160115,0.9237,0.8105,-0.007,0.0246
20160118,0.9186,1.2433,0.0349,0.0414
20160119,0.9546,0.8123,0.0381,0.0381
20160120,0.9273,0.6606,-0.019,0.0241
20160121,0.9211,0.7639,-0.0018,0.0265
20160122,0.9504,0.6004,0.0201,0.0201
20160125,0.9449,0.6589,-0.0085,0.0171
20160126,0.9242,0.6347,-0.0156,0.0182
20160127,0.9544,1.1487,0.0435,0.0435
20160128,0.9296,1.3135,-0.0163,0.0249
20160129,0.9335,1.8069,0.0088,0.0298
20160201,0.9438,1.0747,0.0095,0.0104
20160202,0.9378,0.6883,-0.0043,0.0164
20160203,0.9296,0.7223,-0.0035,0.013
20160204,0.9376,1.0269,0.0052,0.0113
20160205,0.9438,0.7846,0.0069,0.0112
20160211,0.9162,1.268,0.0107,0.017
20160212,0.9161,1.0604,0,0.0257
20160215,0.9354,0.7595,0,0.0139
20160216,0.9466,0.7532,0.0086,0.019
20160217,0.9601,1.0286,0.0051,0.0271
20160218,0.9618,0.9384,-0.0133,0.0208
20160219,0.9639,0.7469,0.0025,0.0177
20160222,0.9515,0.741,-0.0126,0.0218
20160223,0.956,0.627,0.0017,0.0136
20160224,0.9483,0.5962,-0.0051,0.0153
20160225,0.9535,0.569,0.006,0.0128
20160226,0.9475,0.7643,-0.0068,0.0127
20160229,0.9521,1.2415,-0.0008,0.0153
20160302,0.9668,1.0182,-0.0025,0.0092
20160303,0.9845,0.9443,0.0058,0.0148
20160304,0.98,0.8757,-0.0041,0.0213
20160307,0.9867,0.588,0.0025,0.0131
20160308,0.9623,0.9833,-0.0253,0.0311
20160309,0.9644,0.8415,0.0051,0.0185
20160310,0.9897,1.2961,0.0141,0.029
20160311,1.0091,1.2164,0.0196,0.0302
20160314,1.0141,0.9899,-0.0095,0.0189
20160315,1.0125,0.7867,-0.0016,0.0143
20160316,1.0149,0.6676,0,0.008
20160317,1.0206,1.1174,-0.0016,0.0308
20160318,1.0287,1.0159,-0.0039,0.0117
20160321,1.024,0.8187,-0.0055,0.0165
20160322,1.0257,0.9193,0.0016,0.0134
20160323,1.0339,0.8927,0.0079,0.0134
20160324,1.0365,0.9855,0.0023,0.0188
20160325,1.0415,0.6499,0.0039,0.0094
20160328,1.0466,0.5621,0.0047,0.0093
20160329,1.0441,0.8124,-0.0031,0.0116
20160330,1.0593,1.2678,-0.0015,0.0145
20160331,1.0629,1.8058,0.0046,0.0123
20160401,1.0366,1.2803,-0.0154,0.0293
20160404,1.058,0.8873,0.0203,0.0203
20160405,1.0221,1.1113,-0.03,0.03
20160406,1.0429,0.8664,0.0126,0.0181
20160407,1.0304,1.2135,-0.0238,0.0323
20160408,1.0124,1.1749,-0.0181,0.0229
20160411,1.0291,0.564,0.0161,0.0201
20160412,1.0366,0.6277,0.0039,0.0118
20160414,1.0566,1.5658,0,0.01
20160415,1.0564,0.6393,-0.0069,0.0153
20160418,1.0554,0.6024,0.0031,0.01
20160419,1.0464,0.6803,-0.0046,0.01
20160420,1.0553,0.808,0.0133,0.014
20160421,1.0511,0.6835,-0.0046,0.01
20160422,1.0399,0.5421,-0.0108,0.0131
20160425,1.0409,0.4351,-0.0031,0.0109
20160426,1.0534,0.7905,0.0086,0.0171
20160427,1.0569,0.7861,0.0046,0.0108
20160428,1.0286,1.4043,-0.0269,0.03
20160429,1.0129,1.5522,-0.0119,0.0198
20160502,1.0174,0.674,0.0024,0.0136
20160503,1.0266,0.7583,-0.0047,0.011
20160504,1.05,1.4039,0.0142,0.022
20160509,1.057,1.4855,0.007,0.0116
20160510,1.0543,0.8115,-0.0023,0.0092
20160511,1.0508,0.8377,-0.0031,0.0093
20160512,1.0419,0.7274,-0.0085,0.0132
20160513,1.0194,1.1712,-0.0219,0.0234
20160516,1.0154,1.1167,-0.004,0.0128
20160517,1.0285,0.8747,0.012,0.0128
20160518,1.032,0.8744,0.0032,0.0127
20160519,1.0338,0.9536,0.0016,0.0087
20160520,1.0331,0.7585,-0.0008,0.0087
20160523,1.0469,0.7729,0.0134,0.0134
20160524,1.0348,0.994,-0.0117,0.0163
20160525,1.0544,1.1285,0.0094,0.0187
20160526,1.0551,1.1982,-0.0023,0.0062
20160527,1.0436,1.2986,-0.0138,0.0215
20160530,1.0418,0.9758,-0.0131,0.0177
20160531,1.0512,5.636,0.0094,0.025
20160601,1.0835,2.1031,0.027,0.0354
20160602,1.108,2.1057,0.0111,0.0193
20160603,1.116,1.5112,0.0051,0.0109
20160607,1.1308,2.0329,0.0087,0.0159
20160608,1.1352,1.6437,-0.0092,0.0211
20160609,1.1519,2.2253,0.0156,0.017
20160610,1.1302,1.2463,-0.0126,0.0147
20160613,1.1001,1.303,-0.0179,0.0244
20160614,1.1052,1.0471,0.0066,0.0124
20160615,1.1291,1.3029,0.0202,0.0238
20160616,1.1233,1.2438,-0.0028,0.0156
20160617,1.1346,1.3896,0.0113,0.0177
20160620,1.1359,1.1389,0.0028,0.0154
20160621,1.1465,0.844,0.0112,0.0161
20160622,1.1417,0.7527,-0.0007,0.0131
20160623,1.1274,0.9443,-0.0097,0.0125
20160624,1.1015,1.7056,-0.0311,0.0588
20160627,1.098,0.9841,-0.0014,0.0143
20160628,1.0966,0.8948,0.0065,0.018
20160629,1.0921,0.8871,-0.0085,0.0149
20160630,1.1125,1.1515,0.0121,0.0341
20160701,1.1418,1.2061,0.0273,0.0364
20160704,1.139,0.6703,0.0014,0.0157
20160705,1.1385,0.6624,0.002,0.0089
20160706,1.0991,1.401,-0.018,0.0276
20160707,1.1188,0.9646,0.0204,0.0239
20160708,1.1236,1.132,0.0069,0.0179
20160711,1.143,1.174,0.0199,0.0274
20160712,1.1213,0.9193,-0.0233,0.03
20160713,1.1317,0.8362,-0.01,0.0221
20160714,1.1435,1.0373,0.0128,0.0162
20160715,1.1543,0.9677,0.012,0.024
20160718,1.1626,0.9608,0.0099,0.0217
20160719,1.1595,0.8389,0.0033,0.0118
20160720,1.1616,0.6438,0.0046,0.0117
20160721,1.1606,0.7066,0.0019,0.0065
20160722,1.1374,0.7101,0.0066,0.0146
20160725,1.1241,0.6432,0.0013,0.0187
20160726,1.1423,0.6035,0.02,0.022
20160727,1.1374,0.531,0.0099,0.0112
20160728,1.1201,0.7969,-0.017,0.0248
20160729,1.1412,1.2478,0.0125,0.0303
20160801,1.1594,0.9583,-0.0006,0.0127
20160802,1.1417,0.6925,-0.0128,0.014
20160803,1.1164,0.6285,-0.02,0.02
20160804,1.1142,0.5902,-0.0013,0.0105
20160805,1.1439,0.5878,0.0209,0.0255
20160808,1.1471,0.9378,0.0019,0.0121
20160809,1.1431,0.7595,-0.0044,0.014
20160810,1.1218,1.0387,-0.0166,0.023
20160811,1.1326,0.8872,0.0117,0.0214
20160812,1.1202,0.8812,-0.009,0.0167
20160816,1.1344,0.9116,0.0149,0.0201
20160817,1.1306,0.6273,-0.0019,0.0121
20160818,1.181,1.5345,0.0466,0.0498
20160819,1.2028,1.3958,0.0226,0.0238
20160822,1.1924,1.0419,-0.0054,0.0197
20160823,1.2048,0.9515,0.0132,0.0222
20160824,1.1776,1.3107,-0.0161,0.0274
20160825,1.1649,1.1703,0.0055,0.0227
20160826,1.143,0.9969,0.0037,0.0125
20160829,1.1601,0.7382,0.0237,0.0268
20160830,1.1605,0.6513,-0.0012,0.0231
20160831,1.1402,1.6879,-0.0128,0.0183
20160901,1.1144,1.5373,0.0025,0.0158
20160902,1.1187,0.6695,0.0013,0.0157
20160905,1.1223,0.6871,0.0101,0.0189
20160906,1.1452,0.6273,0.0224,0.0299
20160907,1.1274,0.7901,-0.0164,0.0188
20160908,1.1372,0.99,0.0099,0.0154
20160909,1.0907,1.0814,-0.0223,0.0335
20160912,1.0133,2.1279,-0.0168,0.0336
20160913,1.0545,1.9594,0.0126,0.0358
20160919,1.074,1.7553,0.013,0.0215
20160920,1.0903,1.0065,0.0167,0.0186
20160921,1.0928,0.8148,-0.0019,0.0157
20160922,1.1082,0.8841,0.0113,0.0263
20160923,1.074,1.4047,-0.007,0.0202
20160926,1.0697,1.115,-0.0019,0.0204
20160927,1.068,0.7587,0.0123,0.0271
20160928,1.0644,0.6708,0.0084,0.0122
20160929,1.0843,0.8758,0.0172,0.0299
20160930,1.0807,0.9059,0.005,0.0189
20161004,1.0892,1.0073,0.0025,0.0112
20161005,1.0902,0.9594,0.0112,0.0181
20161006,1.1356,2.2384,-0.0029,0.0195
20161007,1.1424,1.9456,0.0035,0.0153
20161010,1.1218,1.8709,0.0182,0.037
20161011,1.0296,2.7873,-0.0344,0.05
20161012,1.0211,2.7751,0.0268,0.0341
20161013,1.0338,1.5384,0.0045,0.0232
20161014,1.0449,0.9933,0.0187,0.0265
20161017,1.0513,0.8939,0.016,0.0409
20161018,1.0485,0.7249,0.0108,0.0146
20161019,1.0698,1.0744,0.0291,0.0431
20161020,1.0642,0.7194,-0.0037,0.0258
20161021,1.0419,0.7307,-0.0106,0.0156
20161024,1.052,0.6499,0.0094,0.0113
20161025,1.0427,0.6905,-0.0019,0.0075
20161026,1.0213,0.765,-0.0188,0.0232
20161027,1.0236,1.0323,0.0013,0.0388
20161028,1.0486,0.7544,0.0215,0.0215
20161031,1.063,0.8946,0.0142,0.0173
20161101,1.0697,0.7744,0.0135,0.0245
20161102,1.0622,0.7608,0.0018,0.0128
20161103,1.0435,0.7883,-0.0086,0.0209
20161104,1.0491,0.5445,0.0137,0.0181
20161107,1.0556,0.5907,-0.0043,0.0097
20161108,1.0565,0.4199,-0.003,0.0085
20161109,1.0244,1.2153,-0.0304,0.0401
20161110,1.0568,0.916,0.0117,0.0196
20161111,1.023,0.9997,0.0082,0.0208
20161114,0.9934,1.177,-0.0263,0.0276
20161115,0.9839,1.0599,-0.009,0.027
20161116,0.9953,1.0287,0.0117,0.0156
20161117,1.0008,0.61,0.0084,0.0199
20161118,1.0111,0.7395,0.0025,0.0114
20161121,1.0143,0.6413,0.0179,0.0262
20161122,1.0426,0.765,0.0205,0.028
20161123,1.0467,0.9922,-0.0072,0.0211
20161124,1.0458,0.6104,0.0006,0.0115
20161125,1.0446,0.4971,0.0055,0.0116
20161128,1.0603,1.0484,0.0164,0.0248
20161129,1.0588,1.4145,-0.0077,0.0172
20161130,1.1002,2.212,0.0411,0.0417
20161201,1.1,1.2005,0.0052,0.0115
20161202,1.0843,1.1847,0.0017,0.018
20161205,1.0771,0.6575,0.0006,0.0134
20161206,1.094,1.0826,0.0151,0.0232
20161207,1.107,0.7428,0.0114,0.0126
20161208,1.1162,1.2693,-0.005,0.0139
20161209,1.1082,0.822,-0.0084,0.0139
20161212,1.0892,0.8809,0.011,0.0202
20161213,1.0963,0.9006,0.0202,0.0237
20161214,1.1016,0.5748,-0.0006,0.0112
20161215,1.089,0.4461,0.0103,0.0195
20161216,1.1081,0.9054,0.0159,0.0232
20161219,1.1073,0.4197,0.0079,0.0213
20161220,1.1159,0.5878,0.0089,0.0156
20161221,1.1097,0.5056,-0.0072,0.016
20161222,1.1101,0.4916,-0.0022,0.0088
20161223,1.0919,0.6481,-0.0105,0.0133
20161226,1.1001,0.3771,0.0101,0.0124
20161227,1.0991,0.3648,0,0.0094
20161228,1.0905,0.5227,-0.0022,0.0106
20161229,1.0971,0.5894,0.0175,0.0181
20170102,1.0974,0.3653,0.0033,0.01
20170103,1.1072,0.5797,0.0055,0.0165
20170104,1.0959,0.6286,-0.0093,0.0115
20170105,1.0761,0.8658,-0.0139,0.0144
20170106,1.0939,0.702,0.0006,0.0111
20170109,1.1225,1.0407,0.0169,0.0257
20170110,1.1211,0.7187,-0.0011,0.0086
20170111,1.15,0.9458,0.0203,0.0304
20170112,1.1636,0.9232,0.0211,0.0216
20170113,1.1221,1.263,-0.0168,0.0226
20170116,1.097,1.3109,-0.0054,0.0407
20170117,1.1049,0.6449,0.0104,0.0241
20170118,1.103,0.7062,-0.0027,0.0238
20170119,1.1176,0.7523,-0.0064,0.0239
20170120,1.1076,0.7353,0.0022,0.0145
20170123,1.1314,0.7054,0.0231,0.0285
20170124,1.1326,0.8824,0.001,0.0184
20170125,1.167,1.079,0.0276,0.0282
20170126,1.179,1.2255,0.0122,0.0147
20170131,1.1634,1.4378,-0.011,0.011
20170201,1.151,1.1256,-0.0106,0.0157
20170202,1.1558,1.1886,-0.0061,0.0116
20170203,1.1564,0.8209,0.0015,0.0081
20170206,1.157,0.7021,-0.0005,0.0131
20170207,1.1329,1.1119,-0.0187,0.0207
20170208,1.1177,1.3637,-0.0088,0.015
20170209,1.1151,1.1022,-0.0098,0.016
20170210,1.1117,0.8952,-0.001,0.012
20170213,1.0981,0.9032,0.0058,0.009
20170214,1.0853,1.0654,-0.01,0.0248
20170215,1.0877,1.1495,0.0173,0.0237
20170216,1.0942,0.8338,0.0058,0.0153
20170217,1.0876,1.2529,0.008,0.0202
20170220,1.1082,0.6111,0.0115,0.0162
20170221,1.1138,0.8609,0.0104,0.0296
20170222,1.1218,0.6977,0.0077,0.0092
20170223,1.1161,0.8358,0.0041,0.0108
20170224,1.0869,0.7628,-0.019,0.0267
20170227,1.0806,0.7433,0.0011,0.0116
20170228,1.0899,1.2565,0.01,0.021
20170302,1.1244,1.7767,0.0338,0.0375
20170303,1.1197,1.0739,0.0071,0.0142
20170306,1.1298,1.0573,0.0219,0.0255
20170307,1.1301,0.935,0.0101,0.0131
20170308,1.1273,1.085,0,0.0119
20170309,1.1245,1.2842,0,0.007
20170310,1.1213,0.916,0.0055,0.014
20170313,1.1303,0.6666,0.014,0.0235
20170314,1.1486,1.0207,0.0182,0.0256
20170315,1.1469,0.8647,0.0147,0.0157
20170316,1.1558,0.8963,0.001,0.0153
20170317,1.168,1.1337,0.0144,0.0187
20170320,1.1511,0.9218,-0.0024,0.009
20170321,1.1656,1.2746,0.0187,0.022
20170322,1.1594,1.4694,0.0207,0.0212
20170323,1.1384,1.3709,-0.0095,0.0156
20170324,1.1275,1.1396,-0.0024,0.0216
20170327,1.1169,1.0818,0,0.017
20170328,1.1219,0.7311,-0.0019,0.0111
20170329,1.1271,0.8983,0.001,0.0091
20170330,1.1296,0.7295,0.0024,0.0134
20170331,1.1062,0.9313,-0.0148,0.0196
20170403,1.11,0.8465,0.001,0.0101
20170404,1.1241,1.0862,0.0115,0.0159
20170405,1.123,0.9493,0.0057,0.0129
20170406,1.1121,0.8615,-0.0038,0.0114
20170407,1.1026,0.8956,-0.0048,0.0158
20170410,1.1083,0.642,0,0.0105
20170411,1.0963,0.6484,-0.0081,0.0086
20170412,1.1012,0.7478,0.001,0.0057
20170413,1.1117,0.8173,0.0182,0.0192
20170414,1.0983,0.495,-0.0033,0.0119
20170417,1.0838,0.4754,-0.0105,0.0133
20170418,1.0798,0.6276,-0.0043,0.013
20170419,1.062,1.0721,-0.0097,0.0126
20170420,1.044,1.9018,-0.0074,0.0177
20170421,1.0544,1.3584,0.0069,0.0227
20170424,1.0647,0.8137,-0.0005,0.0082
20170425,1.1002,1.7616,0.0299,0.0342
20170426,1.1006,1.3514,0.0023,0.0066
20170427,1.1246,2.0891,0.0267,0.06
20170428,1.1416,2.0315,-0.0253,0.028
20170502,1.1459,1.2597,-0.0132,0.0163
20170504,1.1587,1.2214,-0.0039,0.0184
20170508,1.1935,1.7423,0.033,0.0369
20170510,1.1545,2.0595,-0.0121,0.0351
20170511,1.1489,1.8558,0.0018,0.0211
20170512,1.154,0.8234,0.0013,0.0109
20170515,1.1579,0.6989,0.0105,0.0145
20170516,1.1617,0.7669,-0.006,0.015
20170517,1.1577,0.6492,0.0048,0.0117
20170518,1.1448,0.9711,0.0044,0.0101
20170519,1.1121,1.3618,-0.0202,0.0232
20170522,1.119,1.5099,0.0013,0.0138
20170523,1.1121,1.0731,-0.0106,0.015
20170524,1.1086,0.7382,0.0004,0.0111
20170525,1.1256,1.1024,0.0115,0.0195
20170526,1.1327,1.1418,0.0105,0.0202
20170529,1.1187,0.7317,-0.013,0.0221
20170530,1.0923,1.0367,-0.0193,0.0259
20170531,1.0915,1.5387,0.0027,0.0139
20170601,1.0888,0.8023,-0.004,0.0111
20170602,1.1174,1.0235,0.02,0.0213
20170605,1.114,0.6245,-0.0022,0.0139
20170607,1.0961,1.1238,-0.0258,0.0271
20170608,1.0906,1.1435,0.0036,0.0129
20170609,1.111,0.9577,0.0092,0.0184
20170612,1.0917,0.8949,-0.0009,0.0101
20170613,1.0905,0.7064,0.0058,0.0106
20170614,1.0875,0.8366,-0.0096,0.0179
20170615,1.0928,0.7992,0,0.0162
20170616,1.0881,1.4294,0.0018,0.0105
20170619,1.109,0.9266,0.0215,0.0219
20170620,1.1437,1.2276,0.0191,0.0195
20170621,1.1253,0.8133,-0.0054,0.0134
20170622,1.134,0.9321,0,0.0075
20170623,1.1235,0.7752,0.0004,0.0076
20170626,1.1366,0.6996,0.016,0.0177
20170627,1.1349,0.7902,0.0017,0.0104
20170628,1.1186,0.792,0.0021,0.0092
20170629,1.1219,0.6906,-0.0021,0.0079
20170630,1.1104,0.9901,0.0008,0.0109
20170703,1.101,0.569,-0.0059,0.0139
20170704,1.0939,0.6661,-0.0034,0.0106
20170705,1.1052,0.8929,0.0162,0.0192
20170706,1.1138,0.9214,0.0013,0.0079
20170707,1.1068,0.6892,0.0025,0.0105
20170710,1.1226,0.9148,0.0033,0.012
20170711,1.1276,0.8247,0.0074,0.0148
20170712,1.1446,0.8075,0.018,0.0237
20170713,1.1568,1.3628,0.0096,0.018
20170714,1.1516,0.7014,-0.0102,0.0129
20170717,1.1519,0.7684,-0.0051,0.0098
20170718,1.1533,0.6067,0.0083,0.0103
20170719,1.148,0.955,0.0024,0.0162
20170720,1.1553,0.7163,0.0087,0.015
20170721,1.1495,0.7243,0.0043,0.0126
20170724,1.1413,0.6098,0.0032,0.0075
20170725,1.119,0.9271,-0.0099,0.0162
20170726,1.1125,0.9659,0.0048,0.0145
20170727,1.1092,0.9936,-0.004,0.0216
20170728,1.0618,2.2446,-0.041,0.0486
20170731,1.0696,1.089,0.0164,0.0278
20170801,1.0765,0.9742,0.0125,0.0271
20170802,1.0833,0.6689,-0.0041,0.015
20170803,1.0545,1.3352,-0.0249,0.0384
20170804,1.051,0.7194,-0.0096,0.0141
20170807,1.0468,0.6213,0.0017,0.0135
20170808,1.0484,0.6888,-0.0054,0.0163
20170809,1.0156,1.2511,-0.0236,0.0245
20170810,1.0064,1.9538,-0.0065,0.0186
20170811,0.9779,2.1363,-0.0111,0.0239
20170814,0.9855,1.6011,-0.0027,0.0151
20170816,1.011,1.8171,-0.0004,0.0082
20170817,1.0284,1.033,0.0017,0.0119
20170818,1.0242,0.8753,0.003,0.0214
20170821,1.0217,0.4291,-0.0085,0.014
20170822,1.0239,0.6232,0.0038,0.0098
20170823,1.033,0.7915,-0.0063,0.0126
20170824,1.0325,0.7311,0,0.0067
20170825,1.0206,0.947,-0.018,0.0242
20170828,0.9995,0.8394,-0.0196,0.0272
20170829,0.9981,1.061,0.0096,0.0202
20170830,0.9998,0.634,-0.0039,0.0095
20170831,1.0015,0.929,0.0022,0.0138
20170901,1.0039,0.897,0.0004,0.0073
20170904,0.9935,0.6708,0.0057,0.0188
20170905,1.008,0.9855,0.0112,0.0203
20170906,1.012,0.9066,0.0051,0.0103
20170907,1.0347,0.8105,0.0238,0.026
20170908,1.0538,0.911,0.0078,0.0123
20170911,1.0675,0.8641,0.002,0.0137
20170912,1.0614,0.9963,-0.012,0.0215
20170913,1.06,0.7734,-0.004,0.0193
20170914,1.0723,1.1717,0.0048,0.0112
20170915,1.0722,0.895,0.002,0.0139
20170918,1.1136,0.9617,0.0384,0.0388
20170919,1.1034,0.8214,-0.0072,0.0164
20170920,1.1033,0.7814,0.0019,0.0127
20170921,1.1132,0.7471,0.0111,0.0142
20170922,1.1153,1.1857,0.0008,0.0215
20170925,1.1262,0.8015,0.0117,0.0128
20170926,1.0835,1.4657,-0.0257,0.0294
20170927,1.0825,0.9301,-0.0062,0.0135
20170928,1.0728,1.0427,-0.0191,0.023
20170929,1.0719,1.1296,0.002,0.0152
20171010,1.102,1.7968,-0.0105,0.0157
20171011,1.1383,1.191,0.0194,0.0265
20171012,1.1396,1.2056,-0.0007,0.0193
20171013,1.1212,1.0901,-0.0099,0.0194
20171016,1.1178,0.8435,-0.0011,0.0204
20171017,1.1339,0.9162,0.0144,0.0255
20171018,1.1308,0.8776,-0.0011,0.0219
20171019,1.0922,1.0561,-0.0314,0.0314
20171020,1.1079,0.7029,0.0197,0.0246
20171023,1.1152,0.728,-0.0055,0.0117
20171024,1.108,0.5118,-0.0121,0.0135
20171025,1.1033,0.5222,-0.0026,0.0133
20171026,1.0711,0.867,-0.0246,0.0279
20171027,1.0832,0.6585,0.013,0.0225
20171030,1.1007,0.7369,0.0048,0.0115
20171031,1.1195,1.1993,0.0189,0.0359
